"date","btc_price","btc_market_cap","btc_volume","gold_price","btc_return","btc_volatility","gold_log_return","rolling_vol"
"2015-10-19",264.2094,3894955159.095,224715633.908173,1175.4,0.00699727678290695,0.0151629111139229,-0.00462600294461038,0.00952301976453467
"2015-10-20",270.2664,3985078068,319017395.230332,1177.75,0.0229249981264859,0.0154938409079315,0.00199732340160029,0.00952321368726872
"2015-10-21",267.0187,3938178700.69,201630914.856906,1167.1,-0.0120166620786008,0.0149615943561699,-0.00908379916184258,0.00948043643558335
"2015-10-22",273.573,4035872003.85,229034925.679604,1167,0.0245462209201077,0.0154255545420715,-8.56861317519438e-05,0.00947886466866592
"2015-10-23",277.3884,4093191773.37,130573069.754164,1161.25,0.0139465517430449,0.0155185146591554,-0.0049393421585077,0.0093734176925944
"2015-10-26",285.5159,4215884952.015,221583939.263665,1166.4,0.029300071668462,0.0135441088429145,0.00442507112634548,0.00937612928239832
"2015-10-27",294.8094,4354732830.69,329397533.939037,1165.7,0.0325498509890342,0.014198045607448,-0.000600317328607032,0.00938554494082262
"2015-10-28",303.6366,4486177628.595,387209571.061448,1179.6,0.0299420574784929,0.0144423270121715,0.0118536330153343,0.00943285211459931
"2015-10-29",313.9073,4639133966.8275,543163761.469888,1148.6,0.0338256323513043,0.0150215232304931,-0.026631588510925,0.0107665993532791
"2015-10-30",325.8006,4816269544.725,843340993.217948,1142.35,0.0378879369801211,0.0156717185651509,-0.00545626530970434,0.0101114699896967
"2015-11-02",350.7678,5189223756.42,636690229.005612,1134,0.0766333763657895,0.0182575742673852,-0.00733633883279445,0.0101135353387957
"2015-11-03",398.2369,5893149469.89,987283928.319641,1123.1,0.135329126561788,0.0285877526421077,-0.00965848631870702,0.0101290702041711
"2015-11-04",404.3588,5985308848.63,984425381.794543,1114.7,0.0153725081728991,0.0283733223046696,-0.00750740857341245,0.0101168585479032
"2015-11-05",387.473,5736789622.45,913505444.799716,1106.3,-0.0417594473027419,0.0304917282787319,-0.00756419635471274,0.00939882599347156
"2015-11-06",372.826,5521254799.2,770242854.476193,1088.9,-0.037801343577488,0.0320467216852566,-0.0158531016888498,0.00971699382424964
"2015-11-09",380.644,5641277305.4,420137368.365756,1089.6,0.0209695675730769,0.0320570922718179,0.000642644043232385,0.00945679975061753
"2015-11-10",336.873,4993780086.525,620473336.369211,1087.1,-0.114991960992423,0.0398248619948824,-0.00229705618529321,0.00944958026996422
"2015-11-11",305.983,4537161821.45,572707252.526855,1085.9,-0.0916962772320726,0.0440607798363801,-0.00110446398709975,0.00902884529657503
"2015-11-12",337.955,5012582355.5,546923067.469683,1087.4,0.104489465101002,0.0473342493098838,0.00138038948896547,0.00898338609634901
"2015-11-13",337.372,5005284729.2,414918018.067421,1081.5,-0.00172508174165191,0.0473312496783355,-0.00544055931870695,0.00816189253935986
"2015-11-16",331.353,4919473733.625,239442892.606509,1084.75,-0.0178408403779804,0.0476625011131045,0.00300057928534655,0.00820722821765928
"2015-11-17",335.111,4976968038.7,236625919.271296,1079.2,0.0113413791334317,0.0475931679508742,-0.00512951978491395,0.00807252385249723
"2015-11-18",335.447,4983266453.2,185981663.29421,1067.75,0.00100265285233852,0.047412787657249,-0.0106663951719703,0.00822460871076297
"2015-11-19",325.568,4837533520,206391901.269595,1082.6,-0.0294502559271659,0.0479573902675654,0.0138119246413017,0.00872626269075896
"2015-11-20",321.417,4777269083.55,123560944.183873,1081.75,-0.0127500245724396,0.0481434500957714,-0.000785455257883302,0.00844029798905054
"2015-11-23",322.829,4802404204,188739479.436892,1070.5,0.00439304703858239,0.0481479413593061,-0.0104542710752566,0.00816768507754255
"2015-11-24",319.979,4761183526.825,103800161.908992,1076.4,-0.00882820316638227,0.0482611005981657,0.00549631082301331,0.00829076106746264
"2015-11-25",328.169,4884311515.725,714595229.53586,1068,0.0255954297000741,0.0483472089708235,-0.00783439933261067,0.00811749282104581
"2015-11-26",356.245,5303722123.25,1237550807.65153,1071,0.085553480066673,0.0502772059113242,0.00280505092760868,0.00788471414766023
"2015-11-27",359.011,5346023825.725,895711315.710464,1057.4,0.0077643194992211,0.0501684452869193,-0.0127797266463989,0.00806932439706037
"2015-11-30",378.265,5637217098.625,1299027009.49162,1061.9,0.0536306686981735,0.05073641177195,0.00424669160845014,0.0081951035460265
"2015-12-01",363.45,5417967322.5,523072117.506246,1065.4,-0.0391656642829762,0.0515883075387112,0.00329055907309886,0.00822772807682998
"2015-12-02",358.82,5350373990.5,1153668371.95785,1055.4,-0.0127390287522355,0.0515996856992962,-0.00943047351133123,0.00823630968445608
"2015-12-03",360.954,5383466480.7,1149814390.14386,1055.45,0.0059472716125077,0.051545226717378,4.73742805118935e-05,0.00823816568697249
"2015-12-04",362.767,5411894143.625,1039912869.97318,1079.25,0.00502280068928447,0.0515507433493706,0.0222991391835073,0.00946630862192015
"2015-12-07",394.355,5887868033.125,1282263557.39886,1075.8,0.0870751749745705,0.0533348778714664,-0.00320178459644471,0.00937755120535497
"2015-12-08",412.93,6167016640.75,954462002.25187,1072.1,0.0471022302240367,0.0535920306376935,-0.00344522897694818,0.00937001724318422
"2015-12-09",417.368,6235070986.2,1528970867.73209,1081,0.0107475843363282,0.05349321447764,0.00826719677701429,0.00919804280810723
"2015-12-10",416.91,6230407267.5,1275837073.44259,1071,-0.00109735293553883,0.0533824530585124,-0.00929374719145949,0.00813998500051973
"2015-12-11",452.415,6762812523.75,1623480958.45023,1072.5,0.0851622652371015,0.0548842212543924,0.00139958035442326,0.00814547498114908
"2015-12-14",443.277,6631778541.6,1497157323.94097,1068.25,-0.0201982692881536,0.0538159496833689,-0.00397057627803767,0.00809392635607604
"2015-12-15",464.999,6958907659.575,1555251795.3593,1061.5,0.0490032192060496,0.0489258731630269,-0.00633879338082353,0.00800771859693735
"2015-12-16",453.914,6794808883.75,896686369.832458,1075.25,-0.023838760943572,0.0491991823311546,0.012870190520535,0.00837001050286025
"2015-12-17",456.473,6834975641.85,1302614351.27502,1049.4,0.00563763179809397,0.0483993458806695,-0.0243346204112342,0.00931619289642585
"2015-12-18",463.816,6946908498.6,1135226734.00298,1062.5,0.0160863840796717,0.0476890024236539,0.0124060495459604,0.00927064139539856
"2015-12-21",437.809,6562505169.825,1416880180.00483,1078.75,-0.0560718043362022,0.0490442457647445,0.0151783415990659,0.00971864335336871
"2015-12-22",436.237,6540512246.925,1296402582.26048,1074.9,-0.00359060686281004,0.0434820563370794,-0.00357532941861984,0.00973034365162272
"2015-12-23",442.821,6640942254.9,955949147.613676,1068.25,0.0150927133645243,0.0390531572064633,-0.0062058384548836,0.00978791460999468
"2015-12-24",454.907,6823821080.825,1418671442.0572,1068.25,0.0272931952188355,0.0351753756465919,0,0.00978178787714037
"2015-12-25",455.742,6838203626.1,1058738142.19889,1068.25,0.00183554001147495,0.0351385571933949,0,0.00973914237575283
"2015-12-28",420.708,6318056013.9,1310931884.67385,1068.25,-0.0768724409863475,0.0383000723077733,0,0.00971828427827449
"2015-12-29",432.154,6491698545.65,1176234726.80144,1070.1,0.0272065185354212,0.0384472000225534,0.00173030650882109,0.00968651668140353
"2015-12-30",426.811,6413208734.625,1227648166.04446,1060,-0.0123636481439487,0.0386227365125188,-0.0094831939268426,0.00964509849304288
"2015-12-31",431.139,6479728151.175,1310033274.61074,1060,0.0101403197199698,0.0379420520164174,0,0.00927356987688212
"2016-01-01",434.427,6530621623.575,1338781510.58883,1060,0.00762631077216399,0.03770065522314,0,0.00927443844033054
"2016-01-04",433.534,6522334778.05,1021957722.84262,1082.25,-0.00205558125991255,0.0377566199739695,0.0207732992159771,0.00987239002593684
"2016-01-05",432.115,6502628563.125,758209345.881597,1077,-0.00327309968768305,0.0376717987429415,-0.0048628091657014,0.00986784718307651
"2016-01-06",431.343,6492499350.975,833341869.283814,1091.4,-0.00178656144776273,0.0376312005473655,0.0132818775957431,0.0100399899928494
"2016-01-07",456.434,6870164692.05,1637948558.25557,1106.35,0.0581694846096958,0.0360290728526349,0.0136050329648083,0.0103073062092175
"2016-01-08",454.6963,6847658073.555,1501742593.98126,1101.85,-0.00380712216881305,0.0361036941295996,-0.00407572342117457,0.0100222128409814
"2016-01-11",448.349,6757695467.6,1182725805.93386,1100.75,-0.013959427424415,0.0352920503798263,-0.000998819659902165,0.0100160967653945
"2016-01-12",445.792,6721027667.2,888588584.756132,1085.4,-0.00570314643280127,0.0343217314692972,-0.0140431830065587,0.0103843947457201
"2016-01-13",432.12,6516499236,1584488640.98228,1088.15,-0.0306690115569592,0.0348366436206725,0.00253042393077158,0.0102134196499802
"2016-01-14",429.243,6474583370.175,1266295629.45831,1088.4,-0.00665787281310749,0.034923134892259,0.000229721349015124,0.0102128759417969
"2016-01-15",365.912,5519407460.2,1576734613.70393,1093.75,-0.147541136372637,0.0448298288439985,0.0049034307627329,0.00942692141911743
"2016-01-18",385.132,5814809590.7,1357696058.82061,1089.2,0.0525262904742125,0.0429546473048368,-0.00416867687221959,0.00944146050763972
"2016-01-19",379.015,5723770825.5,1157108220.85452,1086.25,-0.0158828661342086,0.0421110019170693,-0.00271208422000278,0.00943207470655213
"2016-01-20",418.848,6326929406.4,1674254290.15116,1101.75,0.105096104375816,0.0463977640670009,0.0141684271424946,0.00965979126024552
"2016-01-21",407.815,6161646248.875,1484721462.28863,1096.5,-0.0263412980365193,0.0466686769888131,-0.00477653586415346,0.00953409676245542
"2016-01-22",377.21,5700897323.25,1626853795.96143,1096.25,-0.0750462832411756,0.0457860048624352,-0.000228024171550097,0.00953510595347674
"2016-01-25",392.326,5934195570.05,1332190240.79475,1106.6,0.0400731687919197,0.0464140599434618,0.00939698677761654,0.00961982757351176
"2016-01-26",392.456,5937437389.8,1231352757.47959,1113.6,0.000331357085688931,0.0453729907782575,0.00630575911614573,0.00955602763002522
"2016-01-27",394.491,5968224752.175,1023661369.6216,1116.25,0.00518529465723538,0.0452581680532666,0.00237684261055377,0.00931825932125406
"2016-01-28",379.552,5745544310.4,1144817695.52349,1114,-0.0378690515119482,0.045645885091598,-0.00201771170347949,0.00800363916639949
"2016-01-29",378.912,5737400248.8,1378222858.25379,1111.8,-0.00168619846555951,0.0454765281482014,-0.00197681796786031,0.00778608824306148
"2016-02-01",371.041,5623172735.125,1028395380.88186,1126.5,-0.0207726332235453,0.0445756682075628,0.01313515735293,0.00767050124021532
"2016-02-02",372.868,5652529732.8,669492000.72923,1128.5,0.00492398414191423,0.044608818832393,0.00177383638529131,0.00761175383243322
"2016-02-03",368.124,5582278351.5,701511710.55726,1132,-0.0127230011693145,0.0444823240861976,0.00309666250553786,0.00747002994887006
"2016-02-04",388.376,5891023099.6,1068491901.08336,1156.35,0.0550140713455247,0.0454568257440125,0.0212825128102525,0.00825006725692107
"2016-02-05",385.733,5852736452.325,1099201402.32703,1150.35,-0.00680526088120783,0.0454444450581482,-0.0052022486944029,0.00836142627128599
"2016-02-08",371.136,5636117688,542257471.058673,1193.25,-0.0378422380247476,0.043831671057868,0.0366144330070281,0.0104100081333748
"2016-02-09",373.909,5679902055.4,465479007.436967,1191,0.00747165459561985,0.0435062198958459,-0.00188738653070579,0.0104543349843187
"2016-02-10",379.829,5771368714.85,814090887.705652,1190,0.0158327293539338,0.0436209130841714,-0.000839983249724987,0.0101982187051064
"2016-02-11",377.058,5730998806.5,503979335.120277,1241,-0.00729538818784246,0.0435568100255161,0.0419641990990322,0.0123102988473623
"2016-02-12",382.72,5818750496,658159244.500266,1239.75,0.0150162574458042,0.0436428063548557,-0.00100775983536396,0.0123264971987556
"2016-02-15",399.379,6076721221.075,1388195099.84712,1208.2,0.0435279055183946,0.0444721449544847,-0.0257780976646023,0.0132003170351444
"2016-02-16",407.013,6194279970.375,1111797900.45218,1209.5,0.0191146755337661,0.044633247384425,0.00107540234544099,0.0131121877995649
"2016-02-17",416.85,6345582495,1296165324.17597,1210,0.02416876119436,0.0448684863212041,0.00041330854070488,0.0130036305335977
"2016-02-18",421.422,6417045471.75,1445224878.51731,1210.1,0.0109679740913998,0.0435618991243768,8.26412132199073e-05,0.0128727856649668
"2016-02-19",419.377,6387331882.925,601898504.27674,1231.15,-0.00485261804082372,0.0435640514137259,0.0172456911097977,0.0130566227847567
"2016-02-22",437.803,6672478907.475,1166708341.42039,1211,0.0439366011965367,0.0442808581910986,-0.0165022273607122,0.0135465767243857
"2016-02-23",420.302,6407178255.95,1465084346.9633,1221.35,-0.0399746004481467,0.0448760334220864,0.00851033976791872,0.0131785083053896
"2016-02-24",423.187,6452416826.4,1457408415.89423,1250.75,0.00686411199566024,0.0445411309028355,0.0237865670473035,0.0136629749493215
"2016-02-25",423.142,6453391534.75,1416389937.21958,1236,-0.000106335969677745,0.0445219375951706,-0.0118630123506784,0.0139725172670098
"2016-02-26",427.029,6514156583.4,58325277.6424508,1226.5,0.00918604156524287,0.0346515231350465,-0.00771577431909207,0.0141407631762149
"2016-02-29",436.919,6669535766.075,1847224330.89969,1234.9,0.0231600195771247,0.0336854378656622,0.00682541042523277,0.0140689113331907
"2016-03-01",431.371,6586086153.8,2515777833.93029,1236.5,-0.012698005808857,0.03362311187537,0.00129481283769418,0.0140201122594732
"2016-03-02",424.485,6482862265.5,2052408228.78952,1239.2,-0.0159630573218876,0.0279674532505539,0.00218120214118804,0.013900010923987
"2016-03-03",420.171,6418406144.7,2737847218.46207,1250.25,-0.0101629032828016,0.027578804909756,0.00887752119635414,0.0138288334777108
"2016-03-04",409.408,6255529065.6,2408874554.40722,1277.5,-0.0256157612019868,0.0241152879182484,0.0215615117788464,0.0141473378494113
"2016-03-07",413.74,6326260439.5,2361080396.00065,1267.9,0.0105811317805221,0.0231335914720774,-0.00754305454395711,0.0143070951224736
"2016-03-08",411.877,6299329213.4,1845168034.27798,1267,-0.00450282786290907,0.0231626535408041,-0.000710087212763354,0.0143344773683761
"2016-03-09",412.319,6307800373.65,1705210742.92272,1246.4,0.00107313591193489,0.0231545199929331,-0.0163925052046552,0.0148226826697332
"2016-03-10",416.292,6370256293.5,2166212980.42213,1266.5,0.00963574319883381,0.0219456973961478,0.0159977943252461,0.0149484515577711
"2016-03-11",419.299,6417916283.7,2440375016.8273,1264.75,0.00722329518703219,0.0219359553460085,-0.00138271626968442,0.0149402726897232
"2016-03-14",414.585,6350177715.75,1803876534.27412,1242.75,-0.0112425739150344,0.0216376138755862,-0.0175478081972634,0.0153587102250543
"2016-03-15",415.641,6367983805.875,2111129338.30526,1232,0.0025471254386918,0.0216382020554303,-0.00868780088131687,0.0155119411844269
"2016-03-16",416.544,6383495145.6,1895643174.07286,1228.5,0.00217254794401891,0.0214145124936677,-0.00284495213223125,0.0155475635090472
"2016-03-17",418.4,6413413020,1743173852.73103,1266.5,0.00445571176154259,0.0191604735533472,0.0304632774804961,0.0160088994116332
"2016-03-18",408.28,6259667304,2438769296.16777,1252.1,-0.0241873804971319,0.0197115349077376,-0.011435048766828,0.0161591978689012
"2016-03-21",411.091,6307102003.85,2250456009.66558,1244.9,0.00688498089546398,0.0182228908051387,-0.00576693628716162,0.0149074271758772
"2016-03-22",416.36,6389481378,2041042449.98455,1252.5,0.0128171134858219,0.018288332510464,0.0060863485712795,0.0149176436577951
"2016-03-23",418.076,6417382984.8,1985257305.37083,1217.6,0.00412143337496399,0.0181460113999687,-0.0282598458515986,0.0158858368152164
"2016-03-24",414.883,6369854280.125,2021330255.0509,1221,-0.0076373673686125,0.0181530431250763,0.00278848700328344,0.0138637964777352
"2016-03-25",415.743,6384534070.275,1933831281.74917,1221,0.00207287355712337,0.0180195401518448,0,0.0138638488674028
"2016-03-28",422.756,6497115017.1,2155194925.88539,1221,0.0168685942998438,0.0165448443261924,0,0.0130165835471991
"2016-03-29",415.547,6388027423.525,2681866388.82633,1226,-0.0170523895580428,0.0165746943143294,0.00408664238545201,0.0130339586536471
"2016-03-30",412.597,6344204936.175,2387281658.23254,1236.25,-0.00709907663874374,0.0160303019374245,0.0083257664407651,0.013112972592651
"2016-03-31",415.366,6388090244.55,1432304098.8288,1237,0.00671114913583959,0.015946498632481,0.000606489455566052,0.0131124497018348
"2016-04-01",416.754,6410999713.95,447338222.977549,1213.6,0.00334163123606659,0.0159370581772167,-0.0190979443581655,0.0132127329342423
"2016-04-04",419.437,6456959980.95,525611739.827115,1219.75,0.00643785062650867,0.0136752754700997,0.00505477066162405,0.012893574712993
"2016-04-05",422.651,6508054061.925,541558101.33299,1231.25,0.00766265255568774,0.0116497699546179,0.00938399379035212,0.0129138691675532
"2016-04-06",421.656,6494387877.6,527136257.708826,1221.4,-0.00235418820729161,0.0115907665515247,-0.00803217169726415,0.0122028329647727
"2016-04-07",421.076,6486917898.7,593936633.499985,1242.1,-0.00137552886713336,0.0115932740319502,0.0168057537611134,0.0124264101275602
"2016-04-08",418.474,6448380946.35,727873660.895936,1239.5,-0.00617940704290919,0.0115080755500599,-0.00209542307490274,0.0123456182653221
"2016-04-11",422.584,6516847462.2,710470936.910032,1254.75,0.0098213987009946,0.0107935242589784,0.0122282770597978,0.0124819707907319
"2016-04-12",426.181,6573884543.1,1182165394.174,1254.6,0.00851191715729886,0.0106987988333133,-0.000119552872400265,0.0124816595379962
"2016-04-13",424.269,6546120648.075,785800595.966394,1245.75,-0.00448635673575307,0.0103196566768943,-0.00707903850112886,0.012552552941929
"2016-04-14",424.932,6558071165.7,616490737.775215,1233.85,0.00156268782305568,0.0101406012192587,-0.00959839600042115,0.0125641313581944
"2016-04-15",429.966,6637309897.95,841700526.627145,1227.1,0.0118466013385671,0.0090736878773586,-0.00548570017859073,0.0118828542129459
"2016-04-18",428.506,6619389285.6,549297574.322777,1234.3,-0.00339561732788182,0.00895869167520331,0.00585034576738082,0.0118934263623927
"2016-04-19",436.37,6742483781,674540887.30724,1255.4,0.0183521350926242,0.00941634445062827,0.0169502391335485,0.0123318841781951
"2016-04-20",441.916,6830010642.2,1101674781.41352,1252,0.012709397987946,0.00961566131088366,-0.00271197422338756,0.0119639923183609
"2016-04-21",451.083,6973348482.375,1340299673.30177,1249.25,0.0207437612577957,0.0101068769968024,-0.00219890143572948,0.0115881671356623
"2016-04-22",447.488,6919439820.8,1244399315.42409,1243.25,-0.00796970845720195,0.0102534672414436,-0.00481445262946647,0.0116145270479987
"2016-04-25",460.466,7123685299.6,1607304204.35661,1238.9,0.0290018950228833,0.0110340376591149,-0.00350502947315463,0.0111816624389398
"2016-04-26",467.856,7240796776.8,1278134938.87014,1241.7,0.0160489590979573,0.0112641104638063,0.00225751930110311,0.011069914035591
"2016-04-27",444.789,6885300360.825,1344104894.4751,1247.4,-0.0493036318867344,0.0148910265245,0.00457997666922582,0.0110810644104413
"2016-04-28",449.381,6957889602.775,1497339511.35546,1256,0.0103239963218515,0.0149587404460854,0.00687068293612173,0.00962318370885936
"2016-04-29",456.566,7070940369.35,683291625.352161,1285.65,0.015988659956696,0.0142703117076655,0.0233323589848575,0.0103026723772592
"2016-05-02",444.488,6888908380.2,679795242.356717,1285.65,-0.026454006649641,0.0152863704023343,0,0.0102278768501853
"2016-05-03",450.3,6980741977.5,460396814.083459,1294,0.0130757185795792,0.0152923316531228,0.00647376904784442,0.0102346666199334
"2016-05-04",447.119,6933273129.45,430680620.316651,1283,-0.00706417943593156,0.0153932622108657,-0.00853711044520943,0.00882031573077733
"2016-05-05",448.922,6962982234.9,547921245.8399,1280.25,0.00403248352228377,0.0152790177821644,-0.00214571427297671,0.00884613356539008
"2016-05-06",461.62,7161803490,892002595.449856,1289,0.0282855373539278,0.0159729448864745,0.00681135259652762,0.00889148990622338
"2016-05-09",461.747,7169395601.225,892533004.171316,1265.25,0.00027511806247565,0.0157845309882413,-0.018596992845,0.00963866475918601
"2016-05-10",450.326,6993799201.15,1121093826.60936,1262.8,-0.0247343242078454,0.0161795341777623,-0.00193825341035078,0.00963892430831683
"2016-05-11",452.179,7024148586,672525013.612093,1276.85,0.00411479683606976,0.0160718755794428,0.0110646296459617,0.00972344222057473
"2016-05-12",454.731,7065405649.05,697010377.085637,1279.25,0.00564378266129126,0.0160649789805459,0.00187786135540296,0.00972409086635314
"2016-05-13",456.007,7086941589.1,489812072.369458,1265.9,0.00280605456852515,0.0160650548900668,-0.0104906370424185,0.00922096771947159
"2016-05-16",454.893,7074393585.075,649625052.453777,1285.75,-0.00244294495479243,0.0160838293240057,0.0155588740122429,0.00955756612399691
"2016-05-17",452.422,7037627799.9,456208618.570112,1277,-0.00543204665712584,0.0161259241805632,-0.00682862862248634,0.00956976301469738
"2016-05-18",453.371,7054124066.025,382814029.874502,1272.9,0.00209759914416177,0.0161011457905153,-0.00321581515615033,0.00944889785045586
"2016-05-19",440.539,6855767039.275,626926267.802672,1246.25,-0.0283035306625258,0.0170499762187714,-0.0211587196003409,0.00984520192775639
"2016-05-20",441.888,6878428608,644225134.663831,1254.2,0.00306215794742347,0.0169870244605442,0.00635887683287249,0.0099007036646606
"2016-05-23",443.175,6903990658.125,378979422.057855,1245.9,0.00291250271562033,0.0169234462461981,-0.0066397588041029,0.00972060204564062
"2016-05-24",445.769,6945849971.525,423917608.137698,1236.85,0.0058532182546398,0.0168936254072122,-0.00729033538065554,0.00980543475108182
"2016-05-25",449.055,6998825287.125,593928754.579372,1220.6,0.00737153099475289,0.0168841008457471,-0.0132252838137676,0.010010249216924
"2016-05-26",453.732,7073262177.9,772901620.220012,1223.85,0.0104152052643886,0.0169528046058307,0.00265908643252436,0.00988301782549507
"2016-05-27",473.864,7388724420,1609915743.81941,1216.25,0.0443698042015991,0.0185473625270536,-0.00622927304270401,0.00989746798880716
"2016-05-30",534.224,8335577205.6,1027238918.15733,1216.25,0.127378319517836,0.0292003583737323,0,0.00982959107438757
"2016-05-31",531.407,8293336919.625,976889071.470243,1212.1,-0.00527306897481208,0.0292237466999547,-0.00341796202374853,0.00927091152007979
"2016-06-01",539.168,8416291167.2,864207752.912364,1214.5,0.0146046250802115,0.0292385940800135,0.00197807696576095,0.00928354801971619
"2016-06-02",538.832,8413013019.6,655601895.742847,1212.4,-0.000623182384711282,0.0291535793003091,-0.00173060325857902,0.00928187992173987
"2016-06-03",570.445,8908568259.375,947549857.377604,1240.5,0.0586694925319952,0.0305321776743176,0.0229126579482076,0.0102216406072426
"2016-06-06",585.563,9151383511.05,850291006.702601,1244,0.0265021167684876,0.0304778189232784,0.00281747016726916,0.0102136318162013
"2016-06-07",577.910694269936,9033842181.75821,995595869.952437,1241,-0.0130682876651427,0.0306911299588414,-0.00241448809451757,0.0102158012871355
"2016-06-08",583.139,9117713569.925,625927307.69599,1263,0.00904690946525711,0.0287548142179055,0.017572337145884,0.0106822247495352
"2016-06-09",577.607,9033585757.725,570784842.222965,1263.9,-0.00948658896077957,0.0289607358131332,0.00071233530258959,0.0106128214415291
"2016-06-10",579.227647880141,9060944979.93622,574507838.259124,1275.5,0.00280579681364849,0.0289477127576669,0.00913607992878542,0.00983416407444876
"2016-06-13",704.291852171108,11025583301.9609,1929369214.32626,1280.8,0.215915460438875,0.0470568601902869,0.00414662410063886,0.00986709119822035
"2016-06-14",685.932131564762,10740428205.8608,1295617503.87632,1287.15,-0.0260683416253486,0.0476914083793353,0.00494558923873473,0.00983573961701797
"2016-06-15",693.227,10857217289.95,1111645975.75259,1283.3,0.0106349711575645,0.0475166396756178,-0.00299558667082435,0.00972472846494542
"2016-06-16",765.463,11991494582.525,2295279422.85268,1310.75,0.104202519521023,0.0501159892231848,0.0211646072022268,0.0104508715638109
"2016-06-17",749.419,11742908607.65,2089119189.06224,1290.7,-0.0209598635074458,0.0506071861858865,-0.0154147856115001,0.0107911865168036
"2016-06-20",734.161735803567,11512940800.4376,1274257070.72608,1281.8,-0.0203587902047226,0.0509868823169281,-0.00691936677101556,0.010294791710671
"2016-06-21",664.996529355434,10430819686.1179,2616450204.6982,1272.6,-0.0942097675145507,0.0543984404946384,-0.00720328827143474,0.0103811290321339
"2016-06-22",591.895,9286122276,2116429838.31777,1264.85,-0.109927685526855,0.058937710109141,-0.00610851374298714,0.0102371454452353
"2016-06-23",623.206256364616,9779539536.75046,2950728708.75752,1262.15,0.0529000183556476,0.0594299967581011,-0.00213692206367057,0.0102337351596354
"2016-06-24",661.416605159304,10381264326.2778,2819565196.65348,1315.5,0.0613125243921372,0.0600683138108697,0.0414002054883135,0.0125915587211385
"2016-06-27",648.3,10182702232.5,1893446210.55029,1324.55,-0.0198310793182232,0.0603171166714046,0.00685595761363532,0.0123491909254488
"2016-06-28",646.843,10162291635.8,1557753994.64064,1309.7,-0.00224741631960511,0.0602853507354186,-0.0112746757586254,0.012472334139458
"2016-06-29",637.437,10016780633.55,1478192305.74156,1321.5,-0.0145413956709742,0.0604716145680315,0.00896935170898658,0.0125338620372174
"2016-06-30",671.616,10556309174.4,1557452114.66062,1320.75,0.053619416507043,0.0603870303539676,-0.000567697999918692,0.0118072086965628
"2016-07-01",677.71,10654888849,1520646626.31511,1340,0.00907363731656192,0.0603531569762698,0.0144698569005318,0.0120032299721027
"2016-07-04",678.700571679464,10678148801.8616,1647219062.9065,1350.75,0.00146164536374553,0.0603646134538118,0.00799037977921806,0.011928426444225
"2016-07-05",667.530518023345,10504760879.5039,1363651288.98602,1350.75,-0.0164579994805049,0.0606305943270596,0,0.0117914949550813
"2016-07-06",675.919,10639167835.7,1193299157.94193,1366.25,0.0125664396610577,0.0606147600848427,0.0114097667665732,0.011480882707459
"2016-07-07",638.62,10054273625,2122556832.55776,1356.7,-0.0551826476249373,0.0619693504879187,-0.00701447999948535,0.0116474365592424
"2016-07-08",665.744506272113,10483645176.3935,1407424927.23342,1354.25,0.0424736248036594,0.0619374503106507,-0.0018074849532547,0.0115484783764356
"2016-07-11",649.07,10225531860.96,969355597.138003,1357.1,-0.0250464046117077,0.0583957903747038,0.00210227454931674,0.0115323571957675
"2016-07-12",670.948,10571303711.856,1085661832.40248,1342.4,0.0337066880305667,0.0585218732337194,-0.0108910133743831,0.01176863857492
"2016-07-13",658.15,10370703851.4,930971250.739608,1342.75,-0.0190745035382772,0.0587408764556119,0.000260693072627022,0.0117799827525171
"2016-07-14",659.576,10394281928.736,907126119.135773,1323.6,0.00216667932842064,0.0587285348198814,-0.0143644527381117,0.012186546725292
"2016-07-15",665.686991503189,10491679653.2445,915530669.947748,1327,0.00926503011508755,0.0579565619801653,0.0025654582847505,0.0115872594733227
"2016-07-18",674.787437826621,10638777020.1173,951136967.97057,1334.7,0.0136707588394995,0.0578526885470041,0.00578579214789837,0.0116049596153899
"2016-07-19",674.557388980701,10636194258.165,721148317.685841,1330.9,-0.000340920463280939,0.0577525002324323,-0.00285114238759526,0.0116114079911106
"2016-07-20",670.893474059993,10579131342.2793,718486386.075903,1315.9,-0.0054315837029737,0.0577927189726972,-0.0113345629364155,0.0115019187544694
"2016-07-21",665.364384514274,10493517598.7829,651736587.510553,1321.15,-0.00824138221565793,0.0577814952859674,0.00398172726052942,0.0115109801470557
"2016-07-22",651.09,10269410781.96,744993482.365366,1320.75,-0.0214534845063799,0.0580008659224431,-0.000302812372199263,0.0114230675241699
"2016-07-25",654.518638348107,10326505495.915,571897923.667818,1313.15,0.00526599755503374,0.0422576173498553,-0.00577092607332124,0.0114770949683502
"2016-07-26",651.31,10276898043.72,704328935.724251,1323,-0.00490228720790145,0.0420104324575582,0.00747305414385173,0.0115175418098298
"2016-07-27",655.618263277738,10345876482.2592,701731382.898986,1329,0.00661476605262946,0.0419788913566713,0.00452489459828972,0.0115113167276781
"2016-07-28",655.890430174895,10351218168.4709,590272472.779473,1341.75,0.000415130133496028,0.036990494709536,0.00954795234369282,0.0109994134571839
"2016-07-29",657.342379194665,10375300169.2339,498459288.324846,1342,0.00221370666954673,0.0368757626288037,0.000186306474688866,0.0105677123800309
