"date","btc_price","btc_market_cap","btc_volume","gold_price"
2022-07-19,22395.365383104,425756736660.617,58636734705.4831,1713.05
2022-07-20,23366.9076979279,445889013251.106,57338223361.5141,1709.3
2022-07-21,23313.2967319596,446130012149.911,40775718993.7978,1705.1
2022-07-22,23155.2075552483,442379611364.027,63224249257.5113,1736.95
2022-07-25,22613.7192082485,433819662321.527,33108916659.0537,1718.9
2022-07-26,21330.2954507882,407480099599.814,42667548128.9322,1720.05
2022-07-27,21235.6123160858,405692421501.527,53995620035.1814,1714.05
2022-07-28,22908.8842604687,437193517021.845,54498281944.4516,1753.5
2022-07-29,23822.0675978231,454806622614.759,55609627980.6571,1753.4
2022-08-01,23379.7005250908,447051019373.185,31786729326.4432,1772.4
2022-08-02,23333.7492433122,445958949620.3,44489771146.5107,1779.75
2022-08-03,23053.8468474827,440954684720.748,35151096516.7564,1761.25
2022-08-04,22860.4209843832,437035641450.281,41334593234.0751,1783.2
2022-08-05,22678.3636338742,432420621055.801,23624874220.4297,1773.25
2022-08-08,23197.6034695254,442979379284.12,14324042469.271,1784.05
2022-08-09,23823.6794424536,455450642522.255,27756736787.0286,1795.25
2022-08-10,23203.6806967816,443382534834.695,29738069337.7764,1795.05
2022-08-11,23948.8295532716,457270455537.329,32215976525.6502,1796.7
2022-08-12,23948.7517036814,458070674127.79,33892871243.7166,1792.1
2022-08-15,24312.5414248916,464896345363.023,21287616855.7045,1776.6
2022-08-16,24179.0146523092,462437221425.154,33404812507.8054,1774.85
2022-08-17,23913.3337256285,456791042838.038,24971300201.3682,1767.2
2022-08-18,23359.41883707,447015816173.343,29567403252.0012,1765.55
2022-08-19,23248.3842281926,444845955425.387,20228208349.1566,1750.75
2022-08-22,21615.761693417,413578924865.851,20476237108.3515,1733.25
2022-08-23,21387.747114774,408409110509.796,28856912427.1757,1746.55
2022-08-24,21562.4515399136,412338357271.396,29331102121.7933,1745.65
2022-08-25,21395.4584697599,409503007623.017,26855905243.3612,1753.55
2022-08-26,21618.0090191766,413843488595.518,26767966536.315,1751.25
2022-08-29,19659.2467061936,376180531070.623,19781826309.4512,1751.25
2022-08-30,20308.8614478915,389119405471.233,28706315246.1401,1730.3
2022-08-31,19805.350698858,379555151404.602,30308993725.4562,1715.9
2022-09-01,20023.5544449125,383348414528.782,27825786159.8556,1694.3
2022-09-02,20153.9759779825,385027707310.665,25616737335.8806,1712.5
2022-09-05,19980.0132222423,382421043401.005,21537524477.369,1710.95
2022-09-06,19785.7335018551,378685143698.176,23522961655.0004,1702.6
2022-09-07,18859.5000876803,361210437263.863,39940310406.4759,1702.65
2022-09-08,19280.6254764568,369340091982.871,30517907004.0825,1709.35
2022-09-09,19322.7777493716,369723445425.449,28936941008.3589,1713.4
2022-09-12,21739.8043797955,416073628622.095,31266252145.3562,1726.4
2022-09-13,22339.6705026234,427473787888.376,44006486689.4451,1704.85
2022-09-14,20184.9674918966,386529657258.857,46489890914.8247,1703.9
2022-09-15,20255.9229783271,387486232249.8,35789015870.3922,1689.1
2022-09-16,19702.1698898117,377719382182.447,33715957206.6833,1664.65
2022-09-19,19437.1578679826,372598380208.271,28689764413.6991,1664.65
2022-09-20,19570.3867095235,374524246937.429,39507938864.8785,1664.15
2022-09-21,18869.9288093905,361980678159.134,33890591849.6765,1671.75
2022-09-22,18539.6352383126,355194467885.951,41059997264.9685,1671.85
2022-09-23,19464.3226633485,372075639498.17,37660914389.8923,1643.55
2022-09-26,18809.4114393324,360256894978.409,21516374222.6753,1643.35
2022-09-27,19219.7277806565,367613056759.222,42560193944.4184,1634.3
2022-09-28,19116.3311607104,366383164263.716,52482615483.8621,1652.15
2022-09-29,19444.787771363,372892084645.008,47494258189.7042,1654.8
2022-09-30,19563.7651617769,374830625219.6,37537716230.4836,1671.75
2022-10-03,19065.153837149,366195863790.675,17859684587.6464,1668.4
2022-10-04,19620.5675435914,375767908259.083,26634227151.9252,1714.85
2022-10-05,20345.3985201066,390177741507.477,30974520027.9443,1700.5
2022-10-06,20161.830614985,386368899196.382,29366342083.1018,1714.2
2022-10-07,19949.0510414185,382505641462.156,31354758329.1423,1696.15
2022-10-10,19448.1490017576,372264710552.335,14404623229.0469,1676.55
2022-10-11,19142.6947673929,367207056773.226,23743487600.5375,1664.7
2022-10-12,19058.6280397383,365118514776.268,25102717820.9909,1670.65
2022-10-13,19153.039779987,367301644901.367,22339104401.3842,1648.1
2022-10-14,19383.9432200889,371647189087.476,37194496437.924,1649.3
2022-10-17,19272.921847772,369552982160.538,15683330320.1596,1664.75
2022-10-18,19557.8955488684,375052275829.796,23713928577.5198,1653
2022-10-19,19348.0293688104,371196833238.993,25848175158.6872,1631.7
2022-10-20,19134.2426644652,367085331987.692,23047051893.2948,1635.3
2022-10-21,19031.1598719595,365098952754.639,25712511231.9357,1643.25
2022-10-24,19574.8242318408,375197423662.394,19928822961.4162,1649.15
2022-10-25,19316.9406229421,370622833880.763,28657172008.9177,1659.25
2022-10-26,20095.1522306749,385476931983.846,39846253138.5969,1666.75
2022-10-27,20774.247496426,398674628646.931,50667020407.5142,1659.75
2022-10-28,20278.3662320522,389238872375.623,41829789298.1794,1648.05
2022-10-31,20623.8714970409,395548335410.141,24707906148.7493,1639
2022-11-01,20494.6012098371,393311097043.573,37290619694.7237,1645.25
2022-11-02,20489.6462031608,393218202887.587,32262771910.7271,1649.55
2022-11-03,20162.9809048225,387015867490.091,44539856162.4483,1628.75
2022-11-04,20210.9124171113,387756249891.628,36562782563.9792,1674.4
2022-11-07,20906.9979269551,401869336200.074,50602704770.8125,1678.95
2022-11-08,20597.7550170608,395168506455.306,91750982446.3873,1678.65
2022-11-09,18562.3532150896,356871594631.614,92144963385.0274,1715.25
2022-11-10,15742.4443359614,301963847693.526,74978675390.5928,1744.75
2022-11-11,17594.9235002782,336597208099.667,65200666543.3646,1759.35
2022-11-14,16344.342316001,313605586517.285,20411619109.0078,1768.9
2022-11-15,16645.8285002835,320598982524.903,37539226046.1063,1771.35
2022-11-16,16890.5293838646,324608360619.004,28676275678.9418,1773
2022-11-17,16689.3967327377,320099234744.272,26922027947.4089,1758.6
2022-11-18,16718.3612280551,321287480849.767,22011291267.3562,1751.6
2022-11-21,16304.0768556236,313370674122.384,15680401749.9584,1740.4
2022-11-22,15814.3352808553,303834128504.16,31057277097.3479,1742.95
2022-11-23,16171.6289783151,311463297390.488,25091849198.5711,1740.15
2022-11-24,16608.0099854436,319494112507.074,26858079944.17,1755.4
2022-11-25,16596.0357584727,318949911014.538,20949512927.3869,1751.85
2022-11-28,16459.1495437559,316487666895.441,16551822516.1854,1746.55
2022-11-29,16222.2107287312,311810991501.448,24566056814.2123,1752.7
2022-11-30,16441.9799784191,316170903326.022,24663035431.3521,1753.5
2022-12-01,17186.5025720661,330763402606.704,30676053555.3234,1803.15
2022-12-02,16972.7340607746,326141917292.637,23319572025.364,1784.75
2022-12-05,17149.9317509629,329544949093.666,18214353301.1376,1776.8
2022-12-06,16973.3725775535,326635737516.318,23204017213.9296,1773.8
2022-12-07,17085.6431412514,328108161816.873,21026126511.1988,1782.2
2022-12-08,16851.3034686318,324178677956.783,21192130005.6037,1790.15
2022-12-09,17235.0141579921,331389860355.591,22674029585.2539,1796.15
2022-12-12,17101.0380197329,328868814164.991,15681124918.7382,1786.6
2022-12-13,17179.5960382035,330715694645.243,21633829199.4891,1823.55
2022-12-14,17784.1628940533,342102502914.69,28941242217.5917,1808.05
2022-12-15,17808.7161726588,342692750075.406,27267536668.8115,1783.55
2022-12-16,17338.3581266326,333854506370.737,22754686787.8171,1792.55
2022-12-19,16742.8166638341,322740705484.673,11134054723.1475,1790.8
2022-12-20,16422.5622732793,316270478163.655,17719672544.8918,1813.9
2022-12-21,16899.3319690468,325120443529.519,24938219697.886,1817.55
2022-12-22,16816.85370119,323127932459.19,16062767787.3581,1800.7
2022-12-23,16824.7901624415,323519254392.674,17847826941.681,1800.7
2022-12-26,16842.1770399055,323868581953.116,12574453968.758,1800.7
2022-12-27,16900.0818719381,325036912914.67,12574997282.0393,1800.7
2022-12-28,16701.8402106679,321351469136.862,17436062121.5136,1803.35
2022-12-29,16538.906094002,318288869204.815,19113614755.8747,1813.75
2022-12-30,16644.3790870379,320297298175.877,15683731676.9982,1813.75
2023-01-02,16615.9693180128,319832024054.631,9799252684.08995,1813.75
2023-01-03,16674.3425363011,321486454934.268,13023861027.7695,1843.25
2023-01-04,16677.6461858503,321080820418.184,15367167883.495,1857.3
2023-01-05,16855.1747387671,324397588037.395,20836560771.7236,1834
2023-01-06,16832.0989884979,324138957221.056,14919039445.1069,1852.2
2023-01-09,17074.6153957267,328470896861.379,11841041542.9937,1878.85
2023-01-10,17194.9093294532,331158152699.256,25532751567.1982,1878.65
2023-01-11,17436.9023297812,335743942932.349,21858206845.2923,1872.35
2023-01-12,17996.8325537416,345688973386.69,25439279072.9818,1882.55
2023-01-13,18866.810330617,363381125082.766,48025109150.1774,1907.15
2023-01-16,20853.2305694903,401697403586.518,23072133987.5537,1917
2023-01-17,21175.3377366252,407760358639.003,34809391745.545,1913.8
2023-01-18,21156.7839311671,407405144842.94,33278841336.5086,1920.7
2023-01-19,20726.8449694264,399349603616.145,40612056908.8089,1918.6
2023-01-20,21081.6710222043,406258441952.373,29144534677.575,1924.9
2023-01-23,22736.6614289297,438060367560.355,34124364415.4392,1914.85
2023-01-24,22984.8749764372,442926343072.592,36750647385.6529,1920.75
2023-01-25,22610.0105982728,435679436196.358,35621897292.9515,1930.8
2023-01-26,23180.4226978743,446715261348.752,42772537174.7237,1932.45
2023-01-27,23024.7461808171,444005849172.139,37099702812.2278,1923.05
2023-01-30,23797.4608948812,458368002025.743,38438621263.5812,1924.1
2023-01-31,22840.3858587971,439295730927.165,38594596831.9721,1923.9
2023-02-01,23137.3235540884,445991168199.328,32683643418.3295,1925.9
2023-02-02,23725.1617961422,457383099382.75,37452064508.1739,1921.65
2023-02-03,23539.6767701965,453565018922.545,44735297656.6983,1875.35
2023-02-06,22946.2865785912,442933975658.566,26678691424.5499,1873.25
2023-02-07,22786.4830063877,438726385719.162,33963650031.4704,1870.7
2023-02-08,23294.9136483527,449391195299.203,38850594358.6995,1872.65
2023-02-09,22947.5078285685,442518382691.655,34247782005.7933,1879.1
2023-02-10,21820.8865080928,420790678627.774,51161546272.3519,1859.7
2023-02-13,21779.8744038442,420218240428.131,25877166000.5503,1856.05
2023-02-14,21807.8342747231,420838871938.827,36761909546.144,1863.7
2023-02-15,22220.0709974811,428649056117.732,45363697019.7375,1831.2
2023-02-16,24307.8751016316,468820317786.953,44336284482.1902,1828.95
2023-02-17,23756.9072815774,459293697174.946,48144978044.4555,1833.95
2023-02-20,24284.4780037147,470798520570.044,33664683478.3326,1845.8
2023-02-21,24786.6659408457,478236525469.65,38997046274.4972,1836.85
2023-02-22,24417.3870363095,470623925511.179,41991954878.4476,1835.75
2023-02-23,24146.1013645452,465998918250.245,40336608135.497,1826.05
2023-02-24,23951.1109842333,461042830140.077,42356618035.3496,1810.95
2023-02-27,23541.1158544936,454284528651.502,24469102669.371,1818.65
2023-02-28,23518.1239062759,454364917718.867,28832423816.4787,1824.6
2023-03-01,23155.5437468258,446010055987.857,25534054046.0668,1841.25
2023-03-02,23634.3334891238,456417315966.719,32507897259.0843,1836.2
2023-03-03,23464.3365418528,453067155320.853,27432755758.4402,1841.15
2023-03-06,22421.8858058533,433081135066.395,16080097920.1608,1849.05
2023-03-07,22415.1136596948,432758824798.31,21124920006.0577,1826.55
2023-03-08,22217.2098849053,427994888566.542,27780357943.1627,1816.3
2023-03-09,21712.6511939127,419694984165.382,28493032424.7831,1831.4
2023-03-10,20376.3200074288,392841773384.44,40173833477.6608,1861.25
2023-03-13,22095.7133983357,425816781283.928,36639901908.824,1911.3
2023-03-14,24178.9553279747,466509005562.782,66799159801.9581,1907.55
2023-03-15,24758.7650858276,478406045309.609,70714394276.3707,1923.4
2023-03-16,24470.8820544503,472833547484.081,63107437928.814,1922.75
2023-03-17,25161.27201752,486375597562.799,60688056874.8141,1962.1
2023-03-20,28186.8426523601,546680822196.216,46394763656.0382,1969.35
2023-03-21,27929.1677331403,538935400013.356,55315948514.427,1952.5
2023-03-22,28264.2396105223,545917428270.106,34430928756.2718,1949.35
2023-03-23,27449.2548308074,530515158753.954,35394833933.5018,1977.95
2023-03-24,28459.7351135525,549578396178.634,20360807194.5634,1993.8
2023-03-27,28048.469978535,542675619058.78,14450374261.0638,1946.25
2023-03-28,27182.2995599505,525230880103.138,18519053231.6373,1962.85
2023-03-29,27291.3500210497,528042785008.983,17658503318.9105,1965
2023-03-30,28394.9977801991,548808373530.057,21097595427.4895,1965.8
2023-03-31,28041.1230800883,542369769760.288,22702531379.3504,1979.7
2023-04-03,28236.5087389398,545181408318.22,11682876586.8145,1983.3
2023-04-04,27815.426531248,539350908801.928,19711493345.476,2009.6
2023-04-05,28175.3303342154,544313567953.401,14871614372.8311,2030.85
2023-04-06,28197.2003412455,545409754928.527,16507617903.8139,2001.9
2023-04-07,28042.9833864884,542601176317.444,13079528995.1399,2001.9
2023-04-10,28351.2369938501,548568597244.198,11429030269.7317,2001.9
2023-04-11,29657.9741368736,574059578670.365,17475381731.2519,2002.7
2023-04-12,30260.9361094086,585359301945.26,18320296514.7776,2008.2
2023-04-13,29904.1386947189,578850627447.61,18407698928.0666,2048.45
2023-04-14,30405.0273127811,587939018759.422,16404033694.4738,2019.4
2023-04-17,30304.8075147858,586268225587.868,11188035367.077,1995.55
2023-04-18,29467.4598292603,569958059900.52,16771824487.5794,1999.4
2023-04-19,30365.9041675414,587730212230.956,18078539248.521,1990.55
2023-04-20,28833.2175012211,558796473890.596,24136616861.6364,2007.15
2023-04-21,28255.5782486648,546141074655.376,21695904964.799,1973.65
2023-04-24,27606.5783476531,533753154140.255,11435645306.7716,1978.2
2023-04-25,27511.6356821613,532290845181.534,16443099944.6473,1987.4
2023-04-26,28351.218248373,548359667398.652,17061823985.8653,2003
2023-04-27,28352.1913205967,548638734338.368,30540034741.2848,1985.65
2023-04-28,29483.5217049919,570258039118.577,26238597379.4995,1982.55
2023-05-01,29362.0562136254,568513467268.412,14707008604.647,1982.55
2023-05-02,28125.5011556368,544421676291.201,19980169281.009,1995.4
2023-05-03,28654.3901333267,554886795897.937,17699097406.1888,2014.3
2023-05-04,28988.3209962493,561312171794.58,19944381490.56,2044.7
2023-05-05,28846.4614586081,558634329303.221,12676760580.0802,2000.95
2023-05-08,28611.4391976146,554373015261.668,10199066943.1703,2000.95
2023-05-09,27696.7607856256,536032086472.038,21535578788.8603,2030.2
2023-05-10,27607.391680919,535037100026.69,8876813250.93356,2037.15
2023-05-11,27639.7335659359,534937464538.758,17159331951.1899,2015.95
2023-05-12,27024.7657292998,523414877659.307,7754296234.07717,2019.9
2023-05-15,26911.8052732139,521319019334.696,6019488454.41968,2019.9
2023-05-16,27227.7934225588,527655229433.887,14570026781.7471,2007.45
2023-05-17,27022.7131739211,523965691858.866,12927093920.903,1974.4
2023-05-18,27389.9715114422,530762551513.487,12580626234.9134,1960.3
2023-05-19,26842.9524947179,520544913836.41,12599487111.9388,1961.6
2023-05-22,26773.8302436648,519171380714.094,8125825605.68425,1970.3
2023-05-23,26869.6860217908,520821915713.919,8025716966.1794,1969.2
2023-05-24,27222.9377466039,527528695688.759,11685763863.3124,1969.65
2023-05-25,26338.9489469987,510987979871.22,17477200137.1087,1948.25
2023-05-26,26475.6079025343,513295724355.699,11953749225.494,1947.9
2023-05-29,28110.3134676093,544879177078.805,13144599279.479,1947.9
2023-05-30,27759.7466639207,538430950369.498,13483205892.5396,1952.45
2023-05-31,27713.9085475295,537414074116.498,12766436369.816,1964.4
2023-06-01,27245.4744651797,528464394082.939,10001106221.6471,1974.35
2023-06-02,26824.1014995168,520271910707.113,12156086970.873,1963.25
2023-06-05,27315.4475874877,529630092281.387,6098045626.04762,1959.65
2023-06-06,25792.6160902334,500593893699.218,21208433571.8733,1957.25
2023-06-07,27216.6155646977,527295592028.081,22188018260.8325,1967.35
2023-06-08,26346.2445451376,510979921090.634,14723854336.0944,1966.4
2023-06-09,26507.909892203,514279355771.499,10197924963.7803,1960.3
2023-06-12,25916.5798963798,502683000962.43,10439993428.3655,1952.9
2023-06-13,25910.3627429195,502562686069.17,9761691909.31603,1954.4
2023-06-14,25872.2064587951,501752262681.719,9921875985.8886,1955.8
2023-06-15,25107.7546958806,487262840554.672,11982737579.7028,1952.35
2023-06-16,25564.5996328871,495788386559.102,15184095954.0295,1959.75
2023-06-19,26333.0925296644,511384956032.88,8589379740.11672,1951.15
2023-06-20,26779.3874615228,519667661979.177,6651894946.45416,1930.45
2023-06-21,28330.8914198075,549330089183.523,19958565664.5523,1925.65
2023-06-22,30101.7648194887,584070487996.789,23757254196.777,1920.05
2023-06-23,29935.6321067496,581473706978.927,19613389213.7988,1930.7
2023-06-26,30454.7569744156,591387700082.11,12076819255.3049,1922.9
2023-06-27,30285.5050640707,587134340343.625,16032184116.6313,1918.9
2023-06-28,30693.546356068,595427193050.229,14411853963.1105,1908.4
2023-06-29,30083.4772452638,584187696961.376,8489428028.0281,1899.6
2023-06-30,30466.6104568935,591688337868.844,12545425127.4463,1912.25
2023-07-03,30571.8870728714,593627203721.853,7236318143.9053,1928.75
2023-07-04,31134.7131335084,604507839820.098,14755008156.7777,1927.75
2023-07-05,30775.6240223753,598449423994.125,12403890725.2645,1924.65
2023-07-06,30484.7937744235,592386606697.315,10260132141.4615,1908.8
2023-07-07,29990.0551512202,583429029204.245,21776707863.5034,1922.3
2023-07-10,30169.8706574792,585883986681.171,7559670230.18949,1922.8
2023-07-11,30394.2811463756,590311894648.752,12835219756.9659,1933.95
2023-07-12,30620.814246978,594749192359.135,11753418050.4217,1953.3
2023-07-13,30407.4163143599,590629381260.711,13072555444.2623,1958.05
2023-07-14,31446.0149710716,610725509598.846,21254274345.7022,1953.7
2023-07-17,30237.3347851461,586391434733.715,8356410453.56371,1949.6
2023-07-18,30147.8600792115,585500720965.111,10974383371.5466,1975
2023-07-19,29848.0322725053,579708613537.516,13152758553.0308,1975.35
2023-07-20,29919.8748382552,581327322356.872,8545620844.32659,1976.1
2023-07-21,29787.0415303557,579308712612.258,11117456853.4645,1960.6
2023-07-24,30057.9567187146,584296796267.482,7427606999.4128,1960
2023-07-25,29184.9019130577,567051778655.836,15195244950.838,1958.7
2023-07-26,29222.9746303835,568019115128.76,7929844775.36345,1966.3
2023-07-27,29363.6729079786,570531781624.675,13088677750.425,1945.35
2023-07-28,29200.2440012913,567708714251.764,9047649539.81237,1954.25
2023-07-31,29277.7558102727,569135711632.854,7872881636.62564,1970.65
2023-08-01,29233.1363655804,568333703606.1,6641808341.38626,1947.2
2023-08-02,29537.1097469274,572408929757.971,15289922840.8738,1944.2
2023-08-03,29146.6362708436,567074709353.651,19266318894.0865,1935.65
2023-08-04,29176.1505965854,567940644790.488,12539132810.4003,1942.45
2023-08-07,29044.2043755776,564947914083.018,5360283576.26997,1931.7
2023-08-08,29178.1477518731,567529179865.815,13252185122.1125,1926.4
2023-08-09,29779.5616712509,579214283623.807,14603570418.9189,1922.75
2023-08-10,29585.4880773792,575535414817.403,14633310097.4914,1920.9
2023-08-11,29423.8189159776,572414205818.414,8106253519.02545,1915.8
2023-08-14,29284.9697137438,569687130446.783,4755220448.63449,1903.75
2023-08-15,29400.586804191,572242735188.24,12408355477.1113,1903.85
2023-08-16,29170.4903970606,567498309102.732,11523395157.9986,1904.2
2023-08-17,28754.1970211126,559982624303.492,14809979642.3732,1896.35
2023-08-18,26501.5872699197,516026928368.838,29965585683.4214,1893.7
2023-08-21,26160.7004198182,509078930366.095,8304370131.83387,1889.85
2023-08-22,26119.0059585952,508491920831.354,9377753161.44763,1892.75
2023-08-23,26033.6754065858,506356213378.18,13702941053.0153,1916.65
2023-08-24,26450.0086246135,514955818082.435,14600566342.2144,1917.05
2023-08-25,26134.934254516,508906955118.321,11961319630.8101,1915.5
2023-08-28,26082.7171782185,507835678906.779,4743752357.40126,1915.5
2023-08-29,26109.2698239287,508350651765.902,9995933796.2508,1930
2023-08-30,27730.5037355055,539045091002.169,29462388818.8399,1947.55
2023-08-31,27297.2614384804,531729400483.316,16029914124.3954,1942.3
2023-09-01,25927.4170057793,505403246528.024,20360682650.0551,1940.55
2023-09-04,25959.5963114635,505513039060.685,8301138495.08456,1937.2
2023-09-05,25829.3647729413,502409490053.884,6700578092.4386,1926.1
2023-09-06,25784.4135198304,501979376928.418,7633735596.70543,1922.05
2023-09-07,25752.9584185894,501615002105.187,12225427270.6269,1918.35
2023-09-08,26192.3334330906,509837705629.171,4521997781.16089,1927.8
2023-09-11,25834.5800985629,503489661583.332,6603006234.0835,1924.95
2023-09-12,25133.3031065665,489502952545.627,14859931201,1908.55
2023-09-13,25866.8066631581,503997883573.381,16825266473.0487,1913.8
2023-09-14,26223.4360756609,510909474484.656,12975855576.2432,1901.75
2023-09-15,26531.3955662633,516823786025.9,11739428177.4326,1927.7
2023-09-18,26520.9882547839,516614128895.544,5791146184.4648,1923.5
2023-09-19,26741.461110949,521346975856.466,16477839825.0584,1934.9
2023-09-20,27219.2968746342,530357673731.022,12615959842.2294,1943.35
2023-09-21,27115.8464469708,529168513966.161,13497179076.8318,1915
2023-09-22,26561.1334541987,517743774814.639,8169328790.75126,1927.35
2023-09-25,26249.5628978452,511787693512.028,7226298594.49552,1924.85
2023-09-26,26298.6346782812,512103393581.803,11974957450.2763,1907.05
2023-09-27,26204.757590836,511054250889.623,9786025048.05344,1887.3
2023-09-28,26350.1468954281,513713645983.85,12889674588.3169,1873.55
2023-09-29,27009.0137507249,526917684460.406,16683207554.8443,1870.5
2023-10-02,27967.5105790871,545302108027.209,9358226524.28536,1833.05
2023-10-03,27615.0648850953,538323470357.883,18127133423.8819,1822.45
2023-10-04,27439.1219467051,535605771922.48,12676657038.2934,1818.95
2023-10-05,27792.1112772493,541954661181.112,10876597601.1233,1819.45
2023-10-06,27435.8746151351,534851643044.505,13376186563.3112,1819.6
2023-10-09,27948.1036517485,544989660641.623,7141598446.86921,1845.5
2023-10-10,27593.7825344397,538282690587.88,7640029989.22431,1857
2023-10-11,27392.2477027325,535200388379.763,10151720983.6691,1871.25
2023-10-12,26842.1904390924,523656381533.046,14608441295.9425,1874
2023-10-13,26729.1372058151,521607675083.351,10867640258.9258,1909.2
2023-10-16,27150.297001407,529643463244.338,6604845643.42894,1918.05
2023-10-17,28513.3099324774,555338775502.111,22792799561.834,1928.2
2023-10-18,28417.7217516998,555003134086.208,10403248077.492,1955.7
2023-10-19,28328.2451981348,553311088369.71,13461030457.5589,1953.55
2023-10-20,28715.748142408,559364043794.766,11193923144.4637,1988.5
2023-10-23,30019.3805008635,583399133857.251,11330304246.0657,1973
2023-10-24,32953.262760831,641535355789.079,35558857925.1489,1963.65
2023-10-25,33846.7242573322,660676033939.139,46464714676.1855,1983.3
2023-10-26,34471.986031672,673948847498.816,23840463172.4986,1975
2023-10-27,34174.4515529126,667401630872.582,17712548549.5786,1982.9
2023-10-30,34556.2428147616,674293769229.609,10359013389.4255,1997.6
2023-10-31,34498.7039194641,673508057017.639,17075173423.648,1996.9
2023-11-01,34672.2892841885,676319525450.079,16419150928.6524,1986.35
2023-11-02,35457.4549121055,692543794894.761,18642295524.912,1983.6
2023-11-03,34924.0554504433,681560028736.551,20690186421.9553,1994.45
2023-11-06,35061.9287491958,684647430279.332,12796779677.5197,1984.6
2023-11-07,35031.2688820871,683644463783.063,12717348149.5398,1960.7
2023-11-08,35436.5376295796,691660755958.351,18582602380.3745,1959.35
2023-11-09,35795.0806307102,699187515031.693,14717120833.2235,1957.45
2023-11-10,36768.4208191267,717022051490.41,38190964507.1576,1941.65
2023-11-13,37067.6969821201,725016899532.036,8831221164.40887,1931.15
2023-11-14,36549.1620482984,714263437353.698,18041088204.3672,1969.05
2023-11-15,35545.2014334541,694845286838.959,22330924588.0597,1958.2
2023-11-16,37903.6624516629,739215831747.265,28479730068.2951,1980.1
2023-11-17,36201.5161114614,707488742969.562,12023334732.1496,1981.05
2023-11-20,37413.9946079053,732521837352.243,12599067947.7345,1968.7
2023-11-21,37489.298470802,732673492672.517,16005284775.3117,2006.6
2023-11-22,35965.3603606808,702705880301.698,18891503534.641,1997.55
2023-11-23,37464.8329322091,732259726682.37,25245202377.3214,1992.85
2023-11-24,37293.3161274267,728816537112.472,11956046626.607,2000.85
2023-11-27,37491.8381860081,733376783676.32,10229112671.3742,2013.7
2023-11-28,37250.1690514811,728040168286.048,17979133247.8808,2025.65
2023-11-29,37802.2360437747,738816928726.559,19715537240.6886,2046.95
2023-11-30,37810.3464165413,740494537382.599,20964545194.8045,2035.45
2023-12-01,37711.8183758527,737659515838.61,16566770727.5608,2045.4
2023-12-04,39960.2754204105,782845232813.069,14107800648.6293,2049.05
2023-12-05,41974.3317725433,820527379429.342,40273974905.3823,2023.35
2023-12-06,44105.9447725994,863171503830.323,37740677039.99,2026.4
2023-12-07,43788.2888082523,857037901744.541,30306637687.6012,2026.9
2023-12-08,43270.1195597075,848245522795.333,27712048105.0234,2008.1
2023-12-11,43757.9599376192,856192504674.193,11865167562.1797,1986.65
2023-12-12,41200.9627261017,806178244439.141,39734542163.6617,1980.85
2023-12-13,41450.8193873774,812055172695.532,24919333990.6271,1982.5
2023-12-14,42931.7618260325,840112594142.661,26301358636.1249,2046.1
2023-12-15,43009.5954563739,841400560142.884,22978695605.4827,2032.3
2023-12-18,41410.8196345759,810534011290.708,16536428696.4614,2023.95
2023-12-19,42684.1825546834,834757901244.338,26473040426.6082,2041.35
2023-12-20,42250.2061827975,827483345952.503,23402523667.559,2035.55
2023-12-21,43634.1241684964,854173854159.818,28334648885.879,2041.7
2023-12-22,43849.6995993962,858312140014.948,21948638202.5834,2041.7
2023-12-25,43034.9710630915,845029028630.443,18313974069.8228,2041.7
2023-12-26,43638.2363022009,854524607072.98,18744716867.393,2041.7
2023-12-27,42516.4269402825,832471600531.684,20477744539.8723,2069.4
2023-12-28,43418.4677750429,849194163327.484,23244754807.444,2078.4
2023-12-29,42600.6506331562,836073458797.803,20336573643.8193,2078.4
2024-01-01,42208.2021761865,827596236151.196,14183728910.1698,2078.4
2024-01-02,44168.6811868747,863804922701.812,16958999497.5836,2067.55
2024-01-03,44994.6738868924,878395004792.841,39089952715.5428,2042.1
2024-01-04,42821.558989158,838208392904.177,43146162597.5675,2039.55
2024-01-05,44195.5785620997,866352960236.864,26123887042.7978,2056.35
2024-01-08,43883.7438790517,856926317087.495,15144653805.3628,2025.1
2024-01-09,46936.1855612175,919666641903.41,40821502383.5006,2034.9
2024-01-10,46105.946078287,902166917320.326,39887918405.7787,2026.8
2024-01-11,46632.3131480498,915259343942.036,52030057180.5707,2029.15
2024-01-12,46314.3555416027,909846384596.213,49198128806.3062,2055.65
2024-01-15,41800.9328219341,822907066751.378,16968959097.0765,2049.9
2024-01-16,42587.3360383544,835225973285.856,22634527323.5631,2038.15
2024-01-17,43148.0016434269,845770850849.578,22023116042.2753,2011.75
2024-01-18,42713.859186939,836987995502.65,21299064875.1871,2013.2
2024-01-19,41261.3947980101,808845819110.281,25160430945.2898,2028.55
2024-01-22,41541.8994570626,814709364023.483,8032696833.69537,2021.6
2024-01-23,39504.7300575844,775020895102.293,31202848830.1017,2022.95
2024-01-24,39833.4541050169,779133357029.763,29683327703.0343,2024.65
2024-01-25,40123.6710584715,786928905377.183,22217129215.3856,2023.75
2024-01-26,39938.2864415588,783180536824.566,13376924612.7782,2018.45
2024-01-29,42026.5785623214,824240091063.324,13669905344.7839,2022.5
2024-01-30,43267.6092763877,849198976216.473,20680322267.0037,2043.05
2024-01-31,42892.0345301445,839294111912.572,24526664209.3586,2053.25
